,Brand,model,Year,Age,kmDriven,Transmission,Owner,FuelType,Price
968,Maruti Suzuki,Swift-Dzire,2017.0,7.0,155000.0,Manual,second,Diesel,550000.0
969,Tata,Harrier,2022.0,2.0,48000.0,Automatic,first,Diesel,2099999.0
970,Skoda,Kushaq,2024.0,0.0,13000.0,Automatic,first,Petrol,1475000.0
971,Maruti Suzuki,Celerio-X,2018.0,6.0,67452.0,Automatic,first,Petrol,385000.0
972,Maruti Suzuki,Ertiga,2016.0,8.0,145000.0,Automatic,second,Diesel,650000.0
973,Tata,Manza,2011.0,13.0,150000.0,Manual,first,Diesel,149000.0
974,Kia,Seltos,2019.0,5.0,54500.0,Automatic,first,Diesel,1590000.0
975,Volkswagen,Polo,2013.0,11.0,75000.0,Automatic,second,Petrol,470000.0
976,Honda,Amaze,2019.0,5.0,45000.0,Automatic,first,Petrol,649999.0
977,Jeep,Compass,2021.0,3.0,78000.0,Automatic,first,Diesel,1550000.0
978,Toyota,Innova,2012.0,12.0,144600.0,Manual,second,Diesel,650000.0
979,Toyota,Innova,2015.0,9.0,189000.0,Manual,second,Diesel,920000.0
980,Mahindra,Bolero Power Plus,2013.0,11.0,174000.0,Automatic,first,Diesel,325000.0
981,Skoda,Rapid,2013.0,11.0,65000.0,Automatic,second,Petrol,315000.0
982,Toyota,Corolla,2014.0,10.0,65000.0,Manual,first,Petrol,160000.0
983,Maruti Suzuki,Alto-800,2018.0,6.0,22000.0,Manual,first,Petrol,290000.0
984,Hyundai,Verna,2013.0,11.0,72000.0,Automatic,second,Diesel,485000.0
985,Volkswagen,VentoTest,2018.0,6.0,126000.0,Manual,first,Diesel,570000.0
986,Hyundai,Verna,2015.0,9.0,125350.0,Manual,second,Diesel,650000.0
987,Renault,Duster,2020.0,4.0,23000.0,Automatic,first,Petrol,599000.0
988,Honda,City,2017.0,7.0,120000.0,Manual,second,Diesel,690000.0
989,Audi,Q5,2014.0,10.0,50000.0,Automatic,second,Diesel,2150000.0
990,Maruti Suzuki,Ignis,2018.0,6.0,31000.0,Manual,first,Petrol,419000.0
991,Toyota,Fortuner,2015.0,9.0,154000.0,Automatic,second,Diesel,1875000.0
992,Maruti Suzuki,Swift,2020.0,4.0,45000.0,Manual,first,Petrol,525000.0
993,Nissan,MICRA PRIMO,2019.0,5.0,56000.0,Manual,second,Petrol,450000.0
994,Toyota,Fortuner,2014.0,10.0,86000.0,Automatic,second,Diesel,1325000.0
995,Hyundai,Verna,2016.0,8.0,49000.0,Manual,second,Diesel,495000.0
996,Hyundai,Verna,2020.0,4.0,58000.0,Manual,second,Petrol,950000.0
997,Maruti Suzuki,maruti-suzuki-dzire,2017.0,7.0,87000.0,Manual,first,Petrol,460000.0
998,Mahindra,XUV500,2013.0,11.0,49200.0,Manual,first,Diesel,550000.0
999,Renault,Duster,2016.0,8.0,63000.0,Manual,second,Diesel,415000.0
1000,Mercedes-Benz,GLA Class,2017.0,7.0,32600.0,Automatic,second,Petrol,1750000.0
1001,Maruti Suzuki,Ritz,2015.0,9.0,31000.0,Manual,second,Petrol,465000.0
1002,Maruti Suzuki,Ignis,2018.0,6.0,90000.0,Automatic,first,Diesel,565000.0
1003,Maruti Suzuki,Vitara-Brezza,2017.0,7.0,42000.0,Manual,first,Diesel,849999.0
1004,Tata,Indigo Cs,2012.0,12.0,100000.0,Manual,second,Diesel,125000.0
1005,Chevrolet,Tavera,2008.0,16.0,230000.0,Manual,second,Diesel,225000.0
1006,Honda,WRV,2021.0,3.0,72000.0,Manual,first,Diesel,725000.0
1007,BMW,X1,2012.0,12.0,70000.0,Automatic,first,Diesel,1100000.0
1008,Maruti Suzuki,Wagon-R,2012.0,12.0,152643.0,Manual,first,Petrol,175000.0
1009,Maruti Suzuki,Wagon-R,2007.0,17.0,75000.0,Manual,second,Petrol,165000.0
1010,Maruti Suzuki,Swift-Dzire,2010.0,14.0,78000.0,Manual,second,Petrol,190000.0
1011,Hyundai,i20,2016.0,8.0,95000.0,Manual,second,Diesel,490000.0
1012,Maruti Suzuki,Swift,2023.0,1.0,11000.0,Automatic,first,Petrol,815000.0
1013,Maruti Suzuki,S-Cross1,2021.0,3.0,35000.0,Manual,first,Petrol,750000.0
1014,Hyundai,Santa Fe,2014.0,10.0,61000.0,Automatic,first,Diesel,499000.0
1015,Ford,Ecosport,2018.0,6.0,32000.0,Manual,first,Diesel,865000.0
1016,Skoda,Slavia,2022.0,2.0,40400.0,Automatic,first,Petrol,1451000.0
1017,Maruti Suzuki,Swift,2015.0,9.0,115000.0,Manual,second,Diesel,465000.0
1018,Maruti Suzuki,1000,2020.0,4.0,49000.0,Manual,second,Diesel,390000.0
1019,Hyundai,Elite i20,2017.0,7.0,71000.0,Manual,second,Petrol,499000.0
1020,BMW,3 Series,2012.0,12.0,69000.0,Automatic,second,Diesel,649000.0
1021,Honda,City,2011.0,13.0,110000.0,Manual,first,Petrol,320000.0
1022,Jaguar,XJ,2015.0,9.0,92000.0,Automatic,second,Diesel,1450000.0
1023,Skoda,Kushaq,2022.0,2.0,39500.0,Automatic,first,Petrol,1290000.0
1024,Hyundai,i10,2013.0,11.0,99000.0,Manual,second,Petrol,255000.0
1025,Maruti Suzuki,Alto K10,2018.0,6.0,10500.0,Automatic,second,Petrol,375000.0
1026,Tata,Nexon,2019.0,5.0,120000.0,Manual,first,Diesel,640000.0
1027,Mini,Cooper Countryman,2015.0,9.0,72000.0,Automatic,second,Petrol,1475000.0
1028,Maruti Suzuki,Fronx,2023.0,1.0,13000.0,Automatic,first,Petrol,920000.0
1029,Mahindra,Thar,2021.0,3.0,45000.0,Manual,first,Petrol,1370000.0
1030,Toyota,Fortuner,2014.0,10.0,168000.0,Automatic,first,Diesel,1340000.0
1031,Hyundai,i20,2018.0,6.0,53000.0,Manual,second,Petrol,499000.0
1032,Maruti Suzuki,Celerio,2017.0,7.0,44000.0,Automatic,second,Petrol,425000.0
1033,Mercedes-Benz,C-Class,2013.0,11.0,89000.0,Automatic,second,Diesel,899000.0
1034,Audi,Q7,2012.0,12.0,87000.0,Automatic,second,Diesel,1050000.0
1035,Maruti Suzuki,S-Cross1,2018.0,6.0,27800.0,Automatic,first,Diesel,849000.0
1036,Maruti Suzuki,maruti-suzuki-dzire,2017.0,7.0,62000.0,Automatic,first,Petrol,535000.0
1037,Maruti Suzuki,Vitara-Brezza,2016.0,8.0,93000.0,Manual,first,Diesel,685000.0
1038,Honda,City,2021.0,3.0,37000.0,Automatic,first,Petrol,1150000.0
1039,Hyundai,i10,2013.0,11.0,51000.0,Manual,second,Petrol,250000.0
1040,Maruti Suzuki,Alto-K10,2014.0,10.0,98000.0,Manual,second,Petrol,245000.0
1041,MG,Hector,2020.0,4.0,65000.0,Automatic,first,Petrol,1375000.0
1042,Tata,Hexa,2018.0,6.0,112000.0,Manual,second,Diesel,799000.0
1043,Hyundai,Creta,2017.0,7.0,53000.0,Automatic,first,Diesel,850000.0
1044,Skoda,Rapid,2016.0,8.0,120000.0,Automatic,first,Diesel,590000.0
1045,Hyundai,Creta,2017.0,7.0,69000.0,Automatic,second,Petrol,785000.0
1046,Maruti Suzuki,Wagon-R,2016.0,8.0,79000.0,Manual,first,Petrol,380000.0
1047,Maruti Suzuki,Ertiga,2016.0,8.0,63000.0,Manual,second,Diesel,675000.0
1048,Mercedes-Benz,C-Class,2015.0,9.0,68000.0,Automatic,second,Petrol,1699000.0
1049,BMW,3 Series GT,2016.0,8.0,75000.0,Automatic,second,Diesel,1795000.0
1050,Toyota,Urban Cruiser,2021.0,3.0,9110.0,Automatic,first,Petrol,895000.0
1051,MG,ASTOR,2023.0,1.0,24000.0,Automatic,first,Petrol,1640000.0
1052,Kia,Seltos,2019.0,5.0,71000.0,Manual,first,Diesel,1215000.0
1053,Hyundai,Creta,2021.0,3.0,41000.0,Manual,first,Petrol,1050000.0
1054,Maruti Suzuki,Grand Vitara,2023.0,1.0,35000.0,Manual,first,Petrol,1275000.0
1055,Maruti Suzuki,Baleno,2021.0,3.0,38000.0,Manual,first,Petrol,750000.0
1056,Volkswagen,Polo,2017.0,7.0,60000.0,Manual,first,Petrol,665000.0
1057,Kia,Seltos,2020.0,4.0,16000.0,Automatic,first,Petrol,1385000.0
1058,Tata,Nexon,2018.0,6.0,62000.0,Automatic,second,Petrol,675000.0
1059,Maruti Suzuki,Swift-Dzire,2015.0,9.0,74000.0,Manual,second,Diesel,390000.0
1060,Maruti Suzuki,Baleno,2022.0,2.0,41000.0,Manual,first,Petrol,640000.0
1061,Honda,Mobilio,2014.0,10.0,48000.0,Manual,second,Petrol,470000.0
1062,Maruti Suzuki,Baleno,2018.0,6.0,110000.0,Manual,first,Petrol,585000.0
1063,MG,Hector,2020.0,4.0,40000.0,Automatic,first,Petrol,1321111.0
1064,Hyundai,Creta,2015.0,9.0,75000.0,Automatic,second,Diesel,595000.0
1065,Maruti Suzuki,Swift,2023.0,1.0,3.0,Manual,first,Petrol,760000.0
1066,Hyundai,Elantra,2019.0,5.0,62000.0,Manual,second,Diesel,910000.0
1067,Hyundai,i10,2007.0,17.0,82000.0,Manual,second,Petrol,150000.0
1068,Chevrolet,Beat,2013.0,11.0,112000.0,Manual,first,Diesel,185000.0
1069,Hyundai,Verna,2019.0,5.0,55000.0,Manual,first,Petrol,850000.0
1070,Hyundai,Creta,2023.0,1.0,11000.0,Manual,first,Petrol,1340000.0
1071,Mahindra,XUV500,2015.0,9.0,68000.0,Manual,first,Diesel,745000.0
1072,Hyundai,New i20,2024.0,0.0,3500.0,Manual,first,Petrol,820000.0
1073,Kia,Seltos,2020.0,4.0,68000.0,Manual,first,Diesel,1040000.0
1074,Hyundai,Venue,2019.0,5.0,42000.0,Manual,first,Diesel,900000.0
1075,Maruti Suzuki,Wagon-R,2019.0,5.0,52468.0,Manual,first,Petrol,435000.0
1076,Volkswagen,Virtus,2022.0,2.0,14000.0,Automatic,first,Petrol,1740000.0
1077,Maruti Suzuki,Alto,2007.0,17.0,22.0,Manual,second,Petrol,75000.0
1078,Hyundai,i10,2009.0,15.0,112000.0,Manual,second,Petrol,150000.0
1079,Hyundai,Elantra,2017.0,7.0,16000.0,Automatic,second,Petrol,1050000.0
1080,Hyundai,Fluidic Verna,2012.0,12.0,85000.0,Manual,second,Petrol,290000.0
1081,Maruti Suzuki,Swift,2016.0,8.0,60000.0,Manual,first,Petrol,359000.0
1082,Toyota,Etios Liva,2017.0,7.0,45669.0,Manual,second,Petrol,590000.0
1083,Chevrolet,Cruze,2011.0,13.0,62000.0,Manual,first,Diesel,195000.0
1084,Tata,Nexon,2019.0,5.0,39000.0,Manual,first,Diesel,675000.0
1085,Kia,Seltos,2023.0,1.0,12000.0,Automatic,first,Petrol,1625000.0
1086,Honda,Amaze,2017.0,7.0,110000.0,Manual,second,Petrol,420000.0
1087,Maruti Suzuki,Wagon-R,2014.0,10.0,80000.0,Manual,first,Petrol,310000.0
1088,Toyota,Innova,2011.0,13.0,125000.0,Manual,second,Diesel,650000.0
1089,Toyota,Innova,2012.0,12.0,250000.0,Manual,second,Diesel,775000.0
1090,Toyota,Innova Crysta,2016.0,8.0,110000.0,Automatic,second,Diesel,1560000.0
1091,Kia,Sonet,2021.0,3.0,34000.0,Automatic,first,Diesel,1295000.0
1092,Volvo,S60,2012.0,12.0,84000.0,Automatic,first,Diesel,760000.0
1093,MG,Hector,2021.0,3.0,24745.0,Automatic,second,Petrol,1430000.0
1094,MG,Hector,2020.0,4.0,47000.0,Automatic,first,Petrol,1350000.0
1095,Toyota,Innova,2014.0,10.0,250000.0,Manual,second,Diesel,1080000.0
1096,Hyundai,Creta,2017.0,7.0,86000.0,Manual,second,Diesel,650000.0
1097,Tata,Safari Storme,2017.0,7.0,75000.0,Manual,first,Diesel,670000.0
1098,Audi,Q7,2012.0,12.0,75000.0,Automatic,first,Diesel,1175000.0
1099,Maruti Suzuki,Swift-Dzire,2017.0,7.0,78000.0,Manual,first,Diesel,750000.0
1100,Hyundai,Verna,2019.0,5.0,79146.0,Automatic,second,Petrol,965000.0
1101,Honda,CRV,2015.0,9.0,175000.0,Automatic,second,Petrol,850000.0
1102,Maruti Suzuki,Ertiga,2019.0,5.0,47110.0,Manual,second,Petrol,769000.0
1103,Maruti Suzuki,Swift,2018.0,6.0,29000.0,Automatic,first,Petrol,549000.0
1104,Maruti Suzuki,Wagon-R,2018.0,6.0,18052.0,Manual,second,Petrol,371000.0
1105,Hyundai,Grand i10,2015.0,9.0,89000.0,Manual,second,Diesel,300000.0
1106,Maruti Suzuki,Wagon-R,2020.0,4.0,26600.0,Automatic,first,Petrol,550000.0
1107,Maruti Suzuki,Swift-Dzire,2016.0,8.0,83316.0,Manual,second,Diesel,535000.0
1108,Maruti Suzuki,Omni,2009.0,15.0,95000.0,Manual,second,Petrol,135000.0
1109,BMW,X1,2012.0,12.0,134000.0,Automatic,second,Diesel,749000.0
1110,Honda,City,2009.0,15.0,94000.0,Automatic,first,Petrol,235000.0
1111,Tata,Indigo Ecs,2013.0,11.0,93000.0,Manual,second,Diesel,140000.0
1112,Mahindra,XUV500,2017.0,7.0,27000.0,Manual,first,Diesel,1350000.0
1113,Mahindra,Scorpio,2020.0,4.0,34000.0,Manual,first,Diesel,1399000.0
1114,Mercedes-Benz,C-Class,2016.0,8.0,66000.0,Automatic,second,Diesel,1900000.0
1115,Mercedes-Benz,S-Class,2013.0,11.0,49000.0,Automatic,second,Petrol,1950000.0
1116,Hyundai,Elite i20,2020.0,4.0,40000.0,Manual,second,Petrol,550000.0
1117,Mercedes-Benz,C-Class,2012.0,12.0,76294.0,Automatic,first,Petrol,1180000.0
1118,Mercedes-Benz,E-Class,2010.0,14.0,85000.0,Automatic,second,Petrol,599000.0
1119,Hyundai,Creta,2021.0,3.0,38000.0,Manual,first,Diesel,1249000.0
1120,Mahindra,Bolero,2022.0,2.0,56800.0,Manual,first,Diesel,838000.0
1121,Kia,Seltos,2021.0,3.0,95000.0,Manual,second,Diesel,1350000.0
1122,Mahindra,Verito,2011.0,13.0,180000.0,Manual,second,Diesel,199000.0
1123,Volkswagen,Ameo,2019.0,5.0,105000.0,Manual,second,Diesel,525000.0
1124,Mahindra,KUV 100,2016.0,8.0,90000.0,Manual,second,Petrol,380000.0
1125,Toyota,Innova Crysta,2019.0,5.0,57000.0,Automatic,first,Diesel,1580000.0
1126,Mercedes-Benz,M-Class,2012.0,12.0,125000.0,Automatic,second,Diesel,915000.0
1127,Jaguar,XF,2013.0,11.0,50000.0,Automatic,second,Diesel,1150000.0
1128,Tata,Nexon,2022.0,2.0,20000.0,Automatic,second,Diesel,1000000.0
1129,Ford,Ecosport,2018.0,6.0,75000.0,Automatic,first,Petrol,640000.0
1130,Hyundai,Creta,2017.0,7.0,160000.0,Automatic,second,Petrol,799000.0
1131,Ford,Ecosport,2020.0,4.0,94000.0,Manual,first,Diesel,1049000.0
1132,Honda,City ZX,2012.0,12.0,62000.0,Manual,second,Petrol,320000.0
1133,Hyundai,Creta,2018.0,6.0,82000.0,Automatic,first,Diesel,795000.0
1134,Tata,Nexon,2019.0,5.0,34000.0,Automatic,first,Petrol,875000.0
1135,Honda,Brio,2014.0,10.0,68569.0,Automatic,first,Petrol,325000.0
1136,Toyota,Fortuner,2015.0,9.0,248000.0,Automatic,first,Diesel,1050000.0
1137,Toyota,Innova,2012.0,12.0,250000.0,Manual,second,Diesel,799999.0
1138,Mahindra,Scorpio,2015.0,9.0,88000.0,Manual,second,Diesel,1150000.0
1139,Hyundai,Elantra,2018.0,6.0,90000.0,Manual,second,Diesel,900000.0
1140,Maruti Suzuki,Swift-Dzire,2015.0,9.0,63000.0,Manual,first,Diesel,435000.0
1141,Honda,WR-V,2018.0,6.0,43258.0,Manual,first,Diesel,751000.0
1142,Mercedes-Benz,C-Class,2014.0,10.0,96000.0,Automatic,second,Diesel,850000.0
1143,Maruti Suzuki,Zen-Estilo,2010.0,14.0,86000.0,Manual,second,Petrol,125000.0
1144,Renault,Duster,2020.0,4.0,23000.0,Automatic,first,Petrol,599000.0
1145,Mahindra,XUV500,2019.0,5.0,120000.0,Manual,first,Diesel,995000.0
1146,Tata,Safari Storme,2015.0,9.0,82000.0,Manual,first,Diesel,499000.0
1147,Hyundai,Verna,2010.0,14.0,80000.0,Manual,second,Diesel,199000.0
1148,Tata,Nexon,2020.0,4.0,775000.0,Manual,first,Diesel,895000.0
1149,Skoda,Laura,2011.0,13.0,153226.0,Automatic,second,Diesel,400000.0
1150,Hyundai,New i20,2023.0,1.0,46000.0,Manual,first,Petrol,725000.0
1151,Kia,Seltos,2022.0,2.0,79000.0,Automatic,second,Diesel,1650000.0
1152,Maruti Suzuki,Alto-800,2016.0,8.0,26000.0,Manual,second,Petrol,275000.0
1153,Maruti Suzuki,Alto-800,2008.0,16.0,88000.0,Manual,second,Petrol,160000.0
1154,Tata,Tiago,2017.0,7.0,80000.0,Manual,second,Petrol,325000.0
1155,Toyota,Innova Crysta,2017.0,7.0,177000.0,Manual,first,Diesel,1445000.0
1156,Maruti Suzuki,Swift,2020.0,4.0,46000.0,Manual,first,Petrol,655000.0
1157,Renault,Duster,2019.0,5.0,58000.0,Manual,first,Diesel,650000.0
1158,Maruti Suzuki,Wagon-R,2014.0,10.0,62000.0,Manual,second,Diesel,250000.0
1159,Honda,WRV,2019.0,5.0,120000.0,Manual,second,Diesel,725000.0
1160,Volkswagen,Jetta,2012.0,12.0,88049.0,Manual,second,Diesel,599999.0
1161,Renault,KWID,2015.0,9.0,63000.0,Manual,second,Petrol,199999.0
1162,Toyota,Innova,2013.0,11.0,180000.0,Manual,second,Diesel,875000.0
1163,Mahindra,XUV500,2016.0,8.0,96000.0,Manual,first,Diesel,750000.0
1164,Tata,Nano,2010.0,14.0,50000.0,Manual,second,Petrol,49000.0
1165,Mitsubishi,Pajero Sport,2012.0,12.0,90000.0,Manual,second,Diesel,799999.0
1166,Volkswagen,Polo,2015.0,9.0,75000.0,Manual,second,Diesel,585000.0
1167,Maruti Suzuki,Wagon-R-1-0,2007.0,17.0,202000.0,Manual,second,Petrol,150000.0
1168,Mahindra,Thar,2021.0,3.0,20000.0,Manual,first,Diesel,1199000.0
1169,Maruti Suzuki,A-Star,2011.0,13.0,50600.0,Automatic,second,Petrol,290000.0
1170,BMW,X1,2017.0,7.0,65000.0,Automatic,second,Diesel,1450000.0
1171,Mahindra,XUV500,2012.0,12.0,75000.0,Manual,second,Diesel,450000.0
1172,Renault,KWID,2017.0,7.0,42193.0,Automatic,second,Petrol,390000.0
1173,Volkswagen,Polo,2016.0,8.0,68500.0,Automatic,second,Petrol,651000.0
1174,Hyundai,Xcent,2019.0,5.0,57000.0,Manual,first,Petrol,490000.0
1175,Mahindra,Scorpio N,2016.0,8.0,55000.0,Automatic,first,Diesel,695000.0
1176,Mahindra,Bolero,2009.0,15.0,83000.0,Manual,second,Diesel,355000.0
1177,Land Rover,Freelander 2,2015.0,9.0,110000.0,Automatic,second,Diesel,1599000.0
1178,Mahindra,XUV500,2012.0,12.0,85800.0,Manual,first,Diesel,460000.0
1179,Hyundai,i10,2013.0,11.0,60000.0,Automatic,first,Petrol,375000.0
1180,Toyota,Innova,2014.0,10.0,209000.0,Manual,second,Diesel,1125000.0
1181,Tata,Hexa,2019.0,5.0,136927.0,Automatic,second,Diesel,1090000.0
1182,Honda,Jazz,2016.0,8.0,61000.0,Automatic,second,Petrol,450000.0
1183,Maruti Suzuki,Ignis,2018.0,6.0,52000.0,Automatic,first,Petrol,480000.0
1184,Jeep,Compass,2018.0,6.0,70000.0,Automatic,second,Petrol,1150000.0
1185,Mahindra,XUV500,2014.0,10.0,86000.0,Manual,first,Diesel,825000.0
1186,Toyota,Innova Crysta,2017.0,7.0,108277.0,Automatic,first,Diesel,1845000.0
1187,Maruti Suzuki,XL6,2022.0,2.0,26000.0,Manual,first,Petrol,935000.0
1188,Maruti Suzuki,Swift-Dzire,2015.0,9.0,54000.0,Manual,second,Petrol,364000.0
1189,MG,Hector,2023.0,1.0,17000.0,Automatic,first,Petrol,2025000.0
1190,Kia,Sonet,2020.0,4.0,62000.0,Automatic,first,Diesel,825000.0
1191,Mahindra,TUV,2015.0,9.0,65000.0,Automatic,first,Diesel,599999.0
1192,Toyota,Fortuner,2013.0,11.0,174500.0,Automatic,second,Diesel,1450000.0
1193,Chevrolet,Spark,2010.0,14.0,270464.0,Manual,first,Petrol,60000.0
1194,Maruti Suzuki,Swift-Dzire,2017.0,7.0,29000.0,Automatic,first,Petrol,595000.0
1195,Hyundai,Creta,2016.0,8.0,80000.0,Manual,first,Diesel,790000.0
1196,Maruti Suzuki,Ciaz,2016.0,8.0,81000.0,Automatic,second,Petrol,615000.0
1197,Maruti Suzuki,Sx4,2012.0,12.0,155000.0,Manual,second,Diesel,225000.0
1198,Hyundai,i10,2011.0,13.0,60000.0,Manual,second,Petrol,165000.0
1199,Skoda,Superb,2015.0,9.0,68000.0,Manual,second,Petrol,570000.0
1200,Honda,Civic,2020.0,4.0,39000.0,Automatic,first,Petrol,1725000.0
1201,Jaguar,XF,2013.0,11.0,85000.0,Automatic,second,Diesel,985000.0
1202,Ford,Ecosport,2015.0,9.0,100000.0,Automatic,first,Petrol,535000.0
1203,Jeep,Compass,2020.0,4.0,25000.0,Manual,first,Diesel,1365000.0
1204,Skoda,Octavia,2016.0,8.0,120000.0,Automatic,second,Diesel,825000.0
1205,Maruti Suzuki,Wagon-R,2010.0,14.0,84000.0,Manual,second,Petrol,185000.0
1206,Jeep,Compass,2017.0,7.0,115000.0,Manual,second,Diesel,665000.0
1207,Hyundai,Santro Xing,2009.0,15.0,100000.0,Manual,second,Petrol,200000.0
1208,Mercedes-Benz,E-Class,2013.0,11.0,52000.0,Automatic,first,Petrol,2100000.0
1209,Toyota,Etios,2016.0,8.0,145000.0,Manual,first,Diesel,480000.0
1210,Honda,City,2015.0,9.0,104000.0,Manual,first,Diesel,370000.0
1211,Toyota,Fortuner,2015.0,9.0,277000.0,Manual,first,Diesel,1465000.0
1212,Hyundai,Creta,2017.0,7.0,180000.0,Manual,second,Diesel,850000.0
1213,Hyundai,Creta,2015.0,9.0,73000.0,Automatic,second,Diesel,625000.0
1214,Maruti Suzuki,maruti-suzuki-dzire,2018.0,6.0,34000.0,Manual,first,Petrol,425000.0
1215,Honda,Jazz,2017.0,7.0,139000.0,Manual,second,Diesel,320000.0
1216,Audi,A4,2017.0,7.0,73000.0,Automatic,second,Diesel,2151000.0
1217,Hyundai,Creta,2017.0,7.0,50000.0,Manual,first,Petrol,799999.0
1218,Hyundai,Verna,2023.0,1.0,23000.0,Automatic,first,Petrol,1525000.0
1219,Skoda,Rapid,2018.0,6.0,174000.0,Automatic,first,Diesel,710000.0
1220,Maruti Suzuki,Grand Vitara,2022.0,2.0,27000.0,Manual,first,Petrol,1575000.0
1221,Hyundai,Fluidic Verna,2011.0,13.0,72000.0,Manual,second,Petrol,205000.0
1222,Maruti Suzuki,Alto,2011.0,13.0,72000.0,Manual,second,Petrol,85000.0
1223,Mercedes-Benz,C Class,2010.0,14.0,117000.0,Automatic,first,Diesel,990000.0
1224,Ford,Endeavour,2016.0,8.0,98500.0,Automatic,second,Diesel,1995000.0
1225,Hyundai,Creta,2018.0,6.0,68500.0,Manual,second,Diesel,714999.0
1226,Nissan,Micra,2017.0,7.0,76000.0,Automatic,second,Petrol,445000.0
1227,Maruti Suzuki,Ertiga,2020.0,4.0,40000.0,Automatic,first,Petrol,900000.0
1228,Maruti Suzuki,Vitara-Brezza,2017.0,7.0,77500.0,Manual,second,Diesel,790000.0
1229,Honda,Jazz,2017.0,7.0,78000.0,Automatic,second,Petrol,550000.0
1230,Hyundai,Alcazar,2023.0,1.0,24000.0,Automatic,second,Diesel,1975000.0
1231,Maruti Suzuki,Dzire,2008.0,16.0,96000.0,Manual,second,Petrol,199000.0
1232,Renault,Kiger,2021.0,3.0,12300.0,Manual,second,Petrol,580000.0
1233,Ambassador,Ambassador,2015.0,9.0,18.0,Manual,second,Petrol,999599.0
1234,Honda,City,2014.0,10.0,91000.0,Manual,second,Diesel,550000.0
1235,Maruti Suzuki,Swift-Dzire,2014.0,10.0,91000.0,Manual,second,Diesel,370000.0
1236,Volkswagen,VentoTest,2012.0,12.0,42000.0,Manual,first,Petrol,300000.0
1237,Mahindra,Scorpio,2022.0,2.0,44000.0,Manual,first,Diesel,1335000.0
1238,Renault,Kiger,2022.0,2.0,11425.0,Automatic,first,Petrol,749000.0
1239,Renault,Duster,2013.0,11.0,65000.0,Manual,second,Diesel,359000.0
1240,Honda,City,2017.0,7.0,55000.0,Manual,second,Petrol,625000.0
1241,Skoda,Rapid,2017.0,7.0,77000.0,Manual,second,Diesel,590000.0
1242,Hyundai,Elite i20,2015.0,9.0,54000.0,Manual,first,Petrol,374000.0
1243,Mahindra,Marazzo,2019.0,5.0,80000.0,Manual,first,Diesel,775000.0
1244,Hyundai,Creta,2019.0,5.0,86000.0,Manual,first,Diesel,850000.0
1245,Hyundai,Creta,2022.0,2.0,25000.0,Automatic,first,Petrol,1650000.0
1246,Mahindra,Scorpio,2019.0,5.0,16.0,Automatic,second,Diesel,1027000.0
1247,Volkswagen,VentoTest,2013.0,11.0,61000.0,Manual,first,Petrol,351000.0
1248,Honda,Jazz,2017.0,7.0,55000.0,Manual,second,Petrol,475000.0
1249,Mahindra,TUV,2016.0,8.0,71111.0,Manual,first,Diesel,530000.0
1250,Hyundai,Creta,2019.0,5.0,52000.0,Automatic,first,Petrol,1075000.0
1251,Maruti Suzuki,Swift,2011.0,13.0,72119.0,Manual,second,Petrol,209999.0
1252,Hyundai,Venue,2020.0,4.0,74000.0,Manual,first,Diesel,935000.0
1253,Hyundai,i20 Active,2015.0,9.0,20.0,Manual,second,Petrol,375000.0
1254,Chevrolet,Cruze,2010.0,14.0,80000.0,Automatic,second,Diesel,225000.0
1255,Maruti Suzuki,Baleno,2019.0,5.0,50000.0,Manual,first,Petrol,575000.0
1256,Maruti Suzuki,Wagon R,2016.0,8.0,55000.0,Manual,second,Petrol,315000.0
1257,Maruti Suzuki,S-Cross1,2018.0,6.0,87000.0,Manual,second,Diesel,530000.0
1258,Honda,WRV,2019.0,5.0,51000.0,Manual,first,Petrol,740000.0
1259,Hyundai,Creta,2019.0,5.0,78000.0,Automatic,first,Petrol,1045000.0
1260,Maruti Suzuki,Swift,2012.0,12.0,98000.0,Manual,second,Petrol,373000.0
1261,BMW,5 Series,2011.0,13.0,115000.0,Automatic,second,Diesel,520000.0
1262,Mahindra,XUV500,2019.0,5.0,19000.0,Manual,second,Diesel,995000.0
1263,BMW,3 Series GT,2016.0,8.0,61000.0,Automatic,first,Diesel,2151000.0
1264,Audi,A3,2014.0,10.0,44000.0,Automatic,first,Diesel,1670000.0
1265,Mahindra,XUV500,2014.0,10.0,67000.0,Manual,first,Diesel,450000.0
1266,Toyota,Innova,2011.0,13.0,250000.0,Manual,first,Diesel,899999.0
1267,Audi,A4,2014.0,10.0,172000.0,Automatic,second,Diesel,1150000.0
1268,Ford,Ecosport,2015.0,9.0,93000.0,Manual,first,Diesel,675000.0
1269,Maruti Suzuki,Baleno,2017.0,7.0,46000.0,Manual,first,Petrol,421000.0
1270,Maruti Suzuki,Swift,2019.0,5.0,98000.0,Automatic,first,Petrol,640000.0
1271,Hyundai,Verna,2012.0,12.0,62000.0,Manual,first,Petrol,349000.0
1272,Mahindra,Scorpio N,2023.0,1.0,60000.0,Automatic,first,Diesel,1951000.0
1273,Maruti Suzuki,Baleno,2019.0,5.0,35000.0,Automatic,first,Petrol,700000.0
1274,Hyundai,Santro Xing,2007.0,17.0,100000.0,Manual,second,Petrol,100000.0
1275,Hyundai,Grand i10,2015.0,9.0,52000.0,Automatic,first,Petrol,375000.0
